manufacturer,series_code,product_name,tool_type,model_family,outside_diameter_mm,corner_radius_label,effective_length_mm,work_material,hardness,material_group,spindle_rpm,feed_rate_mm_min,axial_depth_mm,radial_depth_mm,source_url,source_page,memo
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4010,1.0,R0.02,2.0,NAK/STAVAX,~55HRC,Prehardened/Hardened steels,15300,1200.0,0.004,0.027,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4010,1.0,R0.02,2.0,SKD11,55~62HRC,Hardened steels,10300,710.0,0.003,0.003,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4010,1.0,R0.02,2.0,HAP10,62~66HRC,Hardened steels,8900,800.0,0.003,0.003,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4010,1.0,R0.02,2.0,HAP72,66~70HRC,Hardened steels,8600,780.0,0.003,0.003,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4010,1.0,R0.02,3.0,NAK/STAVAX,~55HRC,Prehardened/Hardened steels,13200,1150.0,0.004,0.027,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4010,1.0,R0.02,3.0,SKD11,55~62HRC,Hardened steels,9400,680.0,0.003,0.003,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4010,1.0,R0.02,3.0,HAP10,62~66HRC,Hardened steels,8500,770.0,0.003,0.003,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4010,1.0,R0.02,3.0,HAP72,66~70HRC,Hardened steels,8300,750.0,0.003,0.003,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4010,1.0,R0.02,4.0,NAK/STAVAX,~55HRC,Prehardened/Hardened steels,12000,1070.0,0.003,0.024,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4010,1.0,R0.02,4.0,SKD11,55~62HRC,Hardened steels,8500,640.0,0.003,0.003,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4010,1.0,R0.02,4.0,HAP10,62~66HRC,Hardened steels,8100,730.0,0.003,0.003,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4010,1.0,R0.02,4.0,HAP72,66~70HRC,Hardened steels,7900,710.0,0.003,0.003,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4010,1.0,R0.02,5.0,NAK/STAVAX,~55HRC,Prehardened/Hardened steels,11000,960.0,0.003,0.023,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4010,1.0,R0.02,5.0,SKD11,55~62HRC,Hardened steels,7800,570.0,0.003,0.003,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4010,1.0,R0.02,5.0,HAP10,62~66HRC,Hardened steels,7700,700.0,0.003,0.003,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4010,1.0,R0.02,5.0,HAP72,66~70HRC,Hardened steels,7500,680.0,0.003,0.003,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4010,1.0,R0.02/R0.05,2.0,NAK/STAVAX,~55HRC,Prehardened/Hardened steels,15300,1200.0,0.01,0.068,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4010,1.0,R0.02/R0.05,2.0,SKD11,55~62HRC,Hardened steels,10300,710.0,0.005,0.006,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4010,1.0,R0.02/R0.05,2.0,HAP10,62~66HRC,Hardened steels,8900,800.0,0.004,0.004,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4010,1.0,R0.02/R0.05,2.0,HAP72,66~70HRC,Hardened steels,8600,780.0,0.004,0.004,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4010,1.0,R0.02/R0.05,3.0,NAK/STAVAX,~55HRC,Prehardened/Hardened steels,13200,1150.0,0.009,0.068,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4010,1.0,R0.02/R0.05,3.0,SKD11,55~62HRC,Hardened steels,9400,680.0,0.004,0.005,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4010,1.0,R0.02/R0.05,3.0,HAP10,62~66HRC,Hardened steels,8500,770.0,0.004,0.003,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4010,1.0,R0.02/R0.05,3.0,HAP72,66~70HRC,Hardened steels,8300,750.0,0.004,0.003,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4010,1.0,R0.02/R0.05,4.0,NAK/STAVAX,~55HRC,Prehardened/Hardened steels,12000,1070.0,0.008,0.061,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4010,1.0,R0.02/R0.05,4.0,SKD11,55~62HRC,Hardened steels,8500,640.0,0.004,0.005,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4010,1.0,R0.02/R0.05,4.0,HAP10,62~66HRC,Hardened steels,8100,730.0,0.004,0.003,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4010,1.0,R0.02/R0.05,4.0,HAP72,66~70HRC,Hardened steels,7900,710.0,0.004,0.003,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4010,1.0,R0.02/R0.05,5.0,NAK/STAVAX,~55HRC,Prehardened/Hardened steels,11000,960.0,0.007,0.058,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4010,1.0,R0.02/R0.05,5.0,SKD11,55~62HRC,Hardened steels,7800,570.0,0.003,0.004,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4010,1.0,R0.02/R0.05,5.0,HAP10,62~66HRC,Hardened steels,7700,700.0,0.003,0.003,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4010,1.0,R0.02/R0.05,5.0,HAP72,66~70HRC,Hardened steels,7500,680.0,0.003,0.003,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4010,1.0,R0.02/R0.05/R0.1/R0.2,2.0,NAK/STAVAX,~55HRC,Prehardened/Hardened steels,15300,1200.0,0.04,0.27,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4010,1.0,R0.02/R0.05/R0.1/R0.2,2.0,SKD11,55~62HRC,Hardened steels,10300,710.0,0.03,0.27,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4010,1.0,R0.02/R0.05/R0.1/R0.2,2.0,HAP10,62~66HRC,Hardened steels,8900,800.0,0.02,0.27,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4010,1.0,R0.02/R0.05/R0.1/R0.2,2.0,HAP72,66~70HRC,Hardened steels,8600,780.0,0.02,0.26,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4010,1.0,R0.02/R0.05/R0.1/R0.2,3.0,NAK/STAVAX,~55HRC,Prehardened/Hardened steels,13200,1150.0,0.04,0.27,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4010,1.0,R0.02/R0.05/R0.1/R0.2,3.0,SKD11,55~62HRC,Hardened steels,9400,680.0,0.03,0.27,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4010,1.0,R0.02/R0.05/R0.1/R0.2,3.0,HAP10,62~66HRC,Hardened steels,8500,770.0,0.02,0.25,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4010,1.0,R0.02/R0.05/R0.1/R0.2,3.0,HAP72,66~70HRC,Hardened steels,8300,750.0,0.02,0.24,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4010,1.0,R0.02/R0.05/R0.1/R0.2,4.0,NAK/STAVAX,~55HRC,Prehardened/Hardened steels,12000,1070.0,0.03,0.24,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4010,1.0,R0.02/R0.05/R0.1/R0.2,4.0,SKD11,55~62HRC,Hardened steels,8500,640.0,0.02,0.24,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4010,1.0,R0.02/R0.05/R0.1/R0.2,4.0,HAP10,62~66HRC,Hardened steels,8100,730.0,0.01,0.23,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4010,1.0,R0.02/R0.05/R0.1/R0.2,4.0,HAP72,66~70HRC,Hardened steels,7900,710.0,0.01,0.22,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4010,1.0,R0.02/R0.05/R0.1/R0.2,5.0,NAK/STAVAX,~55HRC,Prehardened/Hardened steels,11000,960.0,0.03,0.23,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4010,1.0,R0.02/R0.05/R0.1/R0.2,5.0,SKD11,55~62HRC,Hardened steels,7800,570.0,0.01,0.14,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4010,1.0,R0.02/R0.05/R0.1/R0.2,5.0,HAP10,62~66HRC,Hardened steels,7700,700.0,0.01,0.21,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4010,1.0,R0.02/R0.05/R0.1/R0.2,5.0,HAP72,66~70HRC,Hardened steels,7500,680.0,0.01,0.2,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4015,1.5,R0.05,3.0,NAK/STAVAX,~55HRC,Prehardened/Hardened steels,14800,1330.0,0.013,0.135,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4015,1.5,R0.05,3.0,SKD11,55~62HRC,Hardened steels,8900,760.0,0.005,0.007,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4015,1.5,R0.05,3.0,HAP10,62~66HRC,Hardened steels,8800,870.0,0.005,0.006,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4015,1.5,R0.05,3.0,HAP72,66~70HRC,Hardened steels,8500,840.0,0.005,0.006,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4015,1.5,R0.05,4.0,NAK/STAVAX,~55HRC,Prehardened/Hardened steels,13200,1280.0,0.011,0.124,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4015,1.5,R0.05,4.0,SKD11,55~62HRC,Hardened steels,8600,740.0,0.005,0.007,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4015,1.5,R0.05,4.0,HAP10,62~66HRC,Hardened steels,8500,840.0,0.005,0.005,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4015,1.5,R0.05,4.0,HAP72,66~70HRC,Hardened steels,8300,820.0,0.005,0.005,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4015,1.5,R0.05,6.0,NAK/STAVAX,~55HRC,Prehardened/Hardened steels,10600,1210.0,0.01,0.111,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4015,1.5,R0.05,6.0,SKD11,55~62HRC,Hardened steels,8100,690.0,0.004,0.006,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4015,1.5,R0.05,6.0,HAP10,62~66HRC,Hardened steels,8000,790.0,0.004,0.005,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4015,1.5,R0.05,6.0,HAP72,66~70HRC,Hardened steels,7800,770.0,0.004,0.005,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4015,1.5,R0.05,8.0,NAK/STAVAX,~55HRC,Prehardened/Hardened steels,9300,1020.0,0.008,0.087,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4015,1.5,R0.05,8.0,SKD11,55~62HRC,Hardened steels,7900,690.0,0.004,0.006,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4015,1.5,R0.05,8.0,HAP10,62~66HRC,Hardened steels,7700,780.0,0.004,0.004,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4015,1.5,R0.05,8.0,HAP72,66~70HRC,Hardened steels,7500,760.0,0.004,0.004,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4015,1.5,R0.05/R0.1/R0.2/R0.3/R0.5,3.0,NAK/STAVAX,~55HRC,Prehardened/Hardened steels,14800,1330.0,0.05,0.54,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4015,1.5,R0.05/R0.1/R0.2/R0.3/R0.5,3.0,SKD11,55~62HRC,Hardened steels,8900,760.0,0.02,0.66,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4015,1.5,R0.05/R0.1/R0.2/R0.3/R0.5,3.0,HAP10,62~66HRC,Hardened steels,8800,870.0,0.02,0.41,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4015,1.5,R0.05/R0.1/R0.2/R0.3/R0.5,3.0,HAP72,66~70HRC,Hardened steels,8500,840.0,0.02,0.4,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4015,1.5,R0.05/R0.1/R0.2/R0.3/R0.5,4.0,NAK/STAVAX,~55HRC,Prehardened/Hardened steels,13200,1280.0,0.04,0.5,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
