manufacturer,series_code,product_name,tool_type,model_family,outside_diameter_mm,corner_radius_label,effective_length_mm,work_material,hardness,material_group,spindle_rpm,feed_rate_mm_min,axial_depth_mm,radial_depth_mm,source_url,source_page,memo
NS TOOL,MHR430,無限コーティング 4枚刃ロングネックエンドミル（深リブ用） MHR430,SQUARE,MHR430 φ1.6x16,1.6,-,16.0,NAK55/NAK80/HPM1,~43HRC,Prehardened steels,10000,480.0,0.03,0.96,https://www.ns-tool.com/ja/products/webcatalog/data/MHR430/MHR430_S.xlsx,,日進工具 公式切削条件参考表(XLSX)。側面切削条件（ap/ae表記あり）。
NS TOOL,MHR430,無限コーティング 4枚刃ロングネックエンドミル（深リブ用） MHR430,SQUARE,MHR430 φ1.6x18,1.6,-,18.0,S50C,,Carbon steels,11000,680.0,0.03,0.96,https://www.ns-tool.com/ja/products/webcatalog/data/MHR430/MHR430_S.xlsx,,日進工具 公式切削条件参考表(XLSX)。側面切削条件（ap/ae表記あり）。
NS TOOL,MHR430,無限コーティング 4枚刃ロングネックエンドミル（深リブ用） MHR430,SQUARE,MHR430 φ1.6x18,1.6,-,18.0,SCM/SKD/SUS,,Alloy / stainless steels,8800,544.0,0.03,0.96,https://www.ns-tool.com/ja/products/webcatalog/data/MHR430/MHR430_S.xlsx,,日進工具 公式切削条件参考表(XLSX)。側面切削条件（ap/ae表記あり）。カタログ※1に基づき合金鋼・ステンレス鋼は回転数・送り80%換算。
NS TOOL,MHR430,無限コーティング 4枚刃ロングネックエンドミル（深リブ用） MHR430,SQUARE,MHR430 φ1.6x18,1.6,-,18.0,NAK55/NAK80/HPM1,~43HRC,Prehardened steels,9000,420.0,0.025,0.96,https://www.ns-tool.com/ja/products/webcatalog/data/MHR430/MHR430_S.xlsx,,日進工具 公式切削条件参考表(XLSX)。側面切削条件（ap/ae表記あり）。
NS TOOL,MHR430,無限コーティング 4枚刃ロングネックエンドミル（深リブ用） MHR430,SQUARE,MHR430 φ1.6x20,1.6,-,20.0,S50C,,Carbon steels,10000,600.0,0.025,0.96,https://www.ns-tool.com/ja/products/webcatalog/data/MHR430/MHR430_S.xlsx,,日進工具 公式切削条件参考表(XLSX)。側面切削条件（ap/ae表記あり）。
NS TOOL,MHR430,無限コーティング 4枚刃ロングネックエンドミル（深リブ用） MHR430,SQUARE,MHR430 φ1.6x20,1.6,-,20.0,SCM/SKD/SUS,,Alloy / stainless steels,8000,480.0,0.025,0.96,https://www.ns-tool.com/ja/products/webcatalog/data/MHR430/MHR430_S.xlsx,,日進工具 公式切削条件参考表(XLSX)。側面切削条件（ap/ae表記あり）。カタログ※1に基づき合金鋼・ステンレス鋼は回転数・送り80%換算。
NS TOOL,MHR430,無限コーティング 4枚刃ロングネックエンドミル（深リブ用） MHR430,SQUARE,MHR430 φ1.6x20,1.6,-,20.0,NAK55/NAK80/HPM1,~43HRC,Prehardened steels,8000,360.0,0.018,0.96,https://www.ns-tool.com/ja/products/webcatalog/data/MHR430/MHR430_S.xlsx,,日進工具 公式切削条件参考表(XLSX)。側面切削条件（ap/ae表記あり）。
NS TOOL,MHR430,無限コーティング 4枚刃ロングネックエンドミル（深リブ用） MHR430,SQUARE,MHR430 φ1.6x26,1.6,-,26.0,S50C,,Carbon steels,9000,530.0,0.02,0.96,https://www.ns-tool.com/ja/products/webcatalog/data/MHR430/MHR430_S.xlsx,,日進工具 公式切削条件参考表(XLSX)。側面切削条件（ap/ae表記あり）。
NS TOOL,MHR430,無限コーティング 4枚刃ロングネックエンドミル（深リブ用） MHR430,SQUARE,MHR430 φ1.6x26,1.6,-,26.0,SCM/SKD/SUS,,Alloy / stainless steels,7200,424.0,0.02,0.96,https://www.ns-tool.com/ja/products/webcatalog/data/MHR430/MHR430_S.xlsx,,日進工具 公式切削条件参考表(XLSX)。側面切削条件（ap/ae表記あり）。カタログ※1に基づき合金鋼・ステンレス鋼は回転数・送り80%換算。
NS TOOL,MHR430,無限コーティング 4枚刃ロングネックエンドミル（深リブ用） MHR430,SQUARE,MHR430 φ1.6x26,1.6,-,26.0,NAK55/NAK80/HPM1,~43HRC,Prehardened steels,7000,300.0,0.014,0.96,https://www.ns-tool.com/ja/products/webcatalog/data/MHR430/MHR430_S.xlsx,,日進工具 公式切削条件参考表(XLSX)。側面切削条件（ap/ae表記あり）。
NS TOOL,MHR430,無限コーティング 4枚刃ロングネックエンドミル（深リブ用） MHR430,SQUARE,MHR430 φ1.7x6,1.7,-,6.0,S50C,,Carbon steels,19000,1900.0,0.095,1.02,https://www.ns-tool.com/ja/products/webcatalog/data/MHR430/MHR430_S.xlsx,,日進工具 公式切削条件参考表(XLSX)。側面切削条件（ap/ae表記あり）。
NS TOOL,MHR430,無限コーティング 4枚刃ロングネックエンドミル（深リブ用） MHR430,SQUARE,MHR430 φ1.7x6,1.7,-,6.0,SCM/SKD/SUS,,Alloy / stainless steels,15200,1520.0,0.095,1.02,https://www.ns-tool.com/ja/products/webcatalog/data/MHR430/MHR430_S.xlsx,,日進工具 公式切削条件参考表(XLSX)。側面切削条件（ap/ae表記あり）。カタログ※1に基づき合金鋼・ステンレス鋼は回転数・送り80%換算。
NS TOOL,MHR430,無限コーティング 4枚刃ロングネックエンドミル（深リブ用） MHR430,SQUARE,MHR430 φ1.7x6,1.7,-,6.0,NAK55/NAK80/HPM1,~43HRC,Prehardened steels,15000,1150.0,0.085,1.02,https://www.ns-tool.com/ja/products/webcatalog/data/MHR430/MHR430_S.xlsx,,日進工具 公式切削条件参考表(XLSX)。側面切削条件（ap/ae表記あり）。
NS TOOL,MHR430,無限コーティング 4枚刃ロングネックエンドミル（深リブ用） MHR430,SQUARE,MHR430 φ1.7x14,1.7,-,14.0,S50C,,Carbon steels,13000,950.0,0.055,1.02,https://www.ns-tool.com/ja/products/webcatalog/data/MHR430/MHR430_S.xlsx,,日進工具 公式切削条件参考表(XLSX)。側面切削条件（ap/ae表記あり）。
NS TOOL,MHR430,無限コーティング 4枚刃ロングネックエンドミル（深リブ用） MHR430,SQUARE,MHR430 φ1.7x14,1.7,-,14.0,SCM/SKD/SUS,,Alloy / stainless steels,10400,760.0,0.055,1.02,https://www.ns-tool.com/ja/products/webcatalog/data/MHR430/MHR430_S.xlsx,,日進工具 公式切削条件参考表(XLSX)。側面切削条件（ap/ae表記あり）。カタログ※1に基づき合金鋼・ステンレス鋼は回転数・送り80%換算。
NS TOOL,MHR430,無限コーティング 4枚刃ロングネックエンドミル（深リブ用） MHR430,SQUARE,MHR430 φ1.7x14,1.7,-,14.0,NAK55/NAK80/HPM1,~43HRC,Prehardened steels,11000,630.0,0.045,1.02,https://www.ns-tool.com/ja/products/webcatalog/data/MHR430/MHR430_S.xlsx,,日進工具 公式切削条件参考表(XLSX)。側面切削条件（ap/ae表記あり）。
NS TOOL,MHR430,無限コーティング 4枚刃ロングネックエンドミル（深リブ用） MHR430,SQUARE,MHR430 φ1.7x24,1.7,-,24.0,S50C,,Carbon steels,9000,550.0,0.025,1.02,https://www.ns-tool.com/ja/products/webcatalog/data/MHR430/MHR430_S.xlsx,,日進工具 公式切削条件参考表(XLSX)。側面切削条件（ap/ae表記あり）。
NS TOOL,MHR430,無限コーティング 4枚刃ロングネックエンドミル（深リブ用） MHR430,SQUARE,MHR430 φ1.7x24,1.7,-,24.0,SCM/SKD/SUS,,Alloy / stainless steels,7200,440.0,0.025,1.02,https://www.ns-tool.com/ja/products/webcatalog/data/MHR430/MHR430_S.xlsx,,日進工具 公式切削条件参考表(XLSX)。側面切削条件（ap/ae表記あり）。カタログ※1に基づき合金鋼・ステンレス鋼は回転数・送り80%換算。
NS TOOL,MHR430,無限コーティング 4枚刃ロングネックエンドミル（深リブ用） MHR430,SQUARE,MHR430 φ1.7x24,1.7,-,24.0,NAK55/NAK80/HPM1,~43HRC,Prehardened steels,7000,330.0,0.018,1.02,https://www.ns-tool.com/ja/products/webcatalog/data/MHR430/MHR430_S.xlsx,,日進工具 公式切削条件参考表(XLSX)。側面切削条件（ap/ae表記あり）。
NS TOOL,MHR430,無限コーティング 4枚刃ロングネックエンドミル（深リブ用） MHR430,SQUARE,MHR430 φ1.8x6,1.8,-,6.0,S50C,,Carbon steels,18000,2000.0,0.1,1.08,https://www.ns-tool.com/ja/products/webcatalog/data/MHR430/MHR430_S.xlsx,,日進工具 公式切削条件参考表(XLSX)。側面切削条件（ap/ae表記あり）。
NS TOOL,MHR430,無限コーティング 4枚刃ロングネックエンドミル（深リブ用） MHR430,SQUARE,MHR430 φ1.8x6,1.8,-,6.0,SCM/SKD/SUS,,Alloy / stainless steels,14400,1600.0,0.1,1.08,https://www.ns-tool.com/ja/products/webcatalog/data/MHR430/MHR430_S.xlsx,,日進工具 公式切削条件参考表(XLSX)。側面切削条件（ap/ae表記あり）。カタログ※1に基づき合金鋼・ステンレス鋼は回転数・送り80%換算。
NS TOOL,MHR430,無限コーティング 4枚刃ロングネックエンドミル（深リブ用） MHR430,SQUARE,MHR430 φ1.8x6,1.8,-,6.0,NAK55/NAK80/HPM1,~43HRC,Prehardened steels,14000,1200.0,0.09,1.08,https://www.ns-tool.com/ja/products/webcatalog/data/MHR430/MHR430_S.xlsx,,日進工具 公式切削条件参考表(XLSX)。側面切削条件（ap/ae表記あり）。
NS TOOL,MHR430,無限コーティング 4枚刃ロングネックエンドミル（深リブ用） MHR430,SQUARE,MHR430 φ1.8x8,1.8,-,8.0,S50C,,Carbon steels,18000,1700.0,0.09,1.08,https://www.ns-tool.com/ja/products/webcatalog/data/MHR430/MHR430_S.xlsx,,日進工具 公式切削条件参考表(XLSX)。側面切削条件（ap/ae表記あり）。
NS TOOL,MHR430,無限コーティング 4枚刃ロングネックエンドミル（深リブ用） MHR430,SQUARE,MHR430 φ1.8x8,1.8,-,8.0,SCM/SKD/SUS,,Alloy / stainless steels,14400,1360.0,0.09,1.08,https://www.ns-tool.com/ja/products/webcatalog/data/MHR430/MHR430_S.xlsx,,日進工具 公式切削条件参考表(XLSX)。側面切削条件（ap/ae表記あり）。カタログ※1に基づき合金鋼・ステンレス鋼は回転数・送り80%換算。
NS TOOL,MHR430,無限コーティング 4枚刃ロングネックエンドミル（深リブ用） MHR430,SQUARE,MHR430 φ1.8x8,1.8,-,8.0,NAK55/NAK80/HPM1,~43HRC,Prehardened steels,14000,1000.0,0.08,1.08,https://www.ns-tool.com/ja/products/webcatalog/data/MHR430/MHR430_S.xlsx,,日進工具 公式切削条件参考表(XLSX)。側面切削条件（ap/ae表記あり）。
NS TOOL,MHR430,無限コーティング 4枚刃ロングネックエンドミル（深リブ用） MHR430,SQUARE,MHR430 φ1.8x10,1.8,-,10.0,S50C,,Carbon steels,16000,1400.0,0.08,1.08,https://www.ns-tool.com/ja/products/webcatalog/data/MHR430/MHR430_S.xlsx,,日進工具 公式切削条件参考表(XLSX)。側面切削条件（ap/ae表記あり）。
NS TOOL,MHR430,無限コーティング 4枚刃ロングネックエンドミル（深リブ用） MHR430,SQUARE,MHR430 φ1.8x10,1.8,-,10.0,SCM/SKD/SUS,,Alloy / stainless steels,12800,1120.0,0.08,1.08,https://www.ns-tool.com/ja/products/webcatalog/data/MHR430/MHR430_S.xlsx,,日進工具 公式切削条件参考表(XLSX)。側面切削条件（ap/ae表記あり）。カタログ※1に基づき合金鋼・ステンレス鋼は回転数・送り80%換算。
NS TOOL,MHR430,無限コーティング 4枚刃ロングネックエンドミル（深リブ用） MHR430,SQUARE,MHR430 φ1.8x10,1.8,-,10.0,NAK55/NAK80/HPM1,~43HRC,Prehardened steels,13000,850.0,0.07,1.08,https://www.ns-tool.com/ja/products/webcatalog/data/MHR430/MHR430_S.xlsx,,日進工具 公式切削条件参考表(XLSX)。側面切削条件（ap/ae表記あり）。
NS TOOL,MHR430,無限コーティング 4枚刃ロングネックエンドミル（深リブ用） MHR430,SQUARE,MHR430 φ1.8x12,1.8,-,12.0,S50C,,Carbon steels,14000,1100.0,0.07,1.08,https://www.ns-tool.com/ja/products/webcatalog/data/MHR430/MHR430_S.xlsx,,日進工具 公式切削条件参考表(XLSX)。側面切削条件（ap/ae表記あり）。
NS TOOL,MHR430,無限コーティング 4枚刃ロングネックエンドミル（深リブ用） MHR430,SQUARE,MHR430 φ1.8x12,1.8,-,12.0,SCM/SKD/SUS,,Alloy / stainless steels,11200,880.0,0.07,1.08,https://www.ns-tool.com/ja/products/webcatalog/data/MHR430/MHR430_S.xlsx,,日進工具 公式切削条件参考表(XLSX)。側面切削条件（ap/ae表記あり）。カタログ※1に基づき合金鋼・ステンレス鋼は回転数・送り80%換算。
NS TOOL,MHR430,無限コーティング 4枚刃ロングネックエンドミル（深リブ用） MHR430,SQUARE,MHR430 φ1.8x12,1.8,-,12.0,NAK55/NAK80/HPM1,~43HRC,Prehardened steels,12000,720.0,0.06,1.08,https://www.ns-tool.com/ja/products/webcatalog/data/MHR430/MHR430_S.xlsx,,日進工具 公式切削条件参考表(XLSX)。側面切削条件（ap/ae表記あり）。
NS TOOL,MHR430,無限コーティング 4枚刃ロングネックエンドミル（深リブ用） MHR430,SQUARE,MHR430 φ1.8x14,1.8,-,14.0,S50C,,Carbon steels,13000,1000.0,0.06,1.08,https://www.ns-tool.com/ja/products/webcatalog/data/MHR430/MHR430_S.xlsx,,日進工具 公式切削条件参考表(XLSX)。側面切削条件（ap/ae表記あり）。
NS TOOL,MHR430,無限コーティング 4枚刃ロングネックエンドミル（深リブ用） MHR430,SQUARE,MHR430 φ1.8x14,1.8,-,14.0,SCM/SKD/SUS,,Alloy / stainless steels,10400,800.0,0.06,1.08,https://www.ns-tool.com/ja/products/webcatalog/data/MHR430/MHR430_S.xlsx,,日進工具 公式切削条件参考表(XLSX)。側面切削条件（ap/ae表記あり）。カタログ※1に基づき合金鋼・ステンレス鋼は回転数・送り80%換算。
NS TOOL,MHR430,無限コーティング 4枚刃ロングネックエンドミル（深リブ用） MHR430,SQUARE,MHR430 φ1.8x14,1.8,-,14.0,NAK55/NAK80/HPM1,~43HRC,Prehardened steels,11000,630.0,0.05,1.08,https://www.ns-tool.com/ja/products/webcatalog/data/MHR430/MHR430_S.xlsx,,日進工具 公式切削条件参考表(XLSX)。側面切削条件（ap/ae表記あり）。
NS TOOL,MHR430,無限コーティング 4枚刃ロングネックエンドミル（深リブ用） MHR430,SQUARE,MHR430 φ1.8x16,1.8,-,16.0,S50C,,Carbon steels,12000,850.0,0.05,1.08,https://www.ns-tool.com/ja/products/webcatalog/data/MHR430/MHR430_S.xlsx,,日進工具 公式切削条件参考表(XLSX)。側面切削条件（ap/ae表記あり）。
NS TOOL,MHR430,無限コーティング 4枚刃ロングネックエンドミル（深リブ用） MHR430,SQUARE,MHR430 φ1.8x16,1.8,-,16.0,SCM/SKD/SUS,,Alloy / stainless steels,9600,680.0,0.05,1.08,https://www.ns-tool.com/ja/products/webcatalog/data/MHR430/MHR430_S.xlsx,,日進工具 公式切削条件参考表(XLSX)。側面切削条件（ap/ae表記あり）。カタログ※1に基づき合金鋼・ステンレス鋼は回転数・送り80%換算。
NS TOOL,MHR430,無限コーティング 4枚刃ロングネックエンドミル（深リブ用） MHR430,SQUARE,MHR430 φ1.8x16,1.8,-,16.0,NAK55/NAK80/HPM1,~43HRC,Prehardened steels,10000,530.0,0.04,1.08,https://www.ns-tool.com/ja/products/webcatalog/data/MHR430/MHR430_S.xlsx,,日進工具 公式切削条件参考表(XLSX)。側面切削条件（ap/ae表記あり）。
NS TOOL,MHR430,無限コーティング 4枚刃ロングネックエンドミル（深リブ用） MHR430,SQUARE,MHR430 φ1.8x18,1.8,-,18.0,S50C,,Carbon steels,11000,750.0,0.04,1.08,https://www.ns-tool.com/ja/products/webcatalog/data/MHR430/MHR430_S.xlsx,,日進工具 公式切削条件参考表(XLSX)。側面切削条件（ap/ae表記あり）。
NS TOOL,MHR430,無限コーティング 4枚刃ロングネックエンドミル（深リブ用） MHR430,SQUARE,MHR430 φ1.8x18,1.8,-,18.0,SCM/SKD/SUS,,Alloy / stainless steels,8800,600.0,0.04,1.08,https://www.ns-tool.com/ja/products/webcatalog/data/MHR430/MHR430_S.xlsx,,日進工具 公式切削条件参考表(XLSX)。側面切削条件（ap/ae表記あり）。カタログ※1に基づき合金鋼・ステンレス鋼は回転数・送り80%換算。
NS TOOL,MHR430,無限コーティング 4枚刃ロングネックエンドミル（深リブ用） MHR430,SQUARE,MHR430 φ1.8x18,1.8,-,18.0,NAK55/NAK80/HPM1,~43HRC,Prehardened steels,9000,470.0,0.03,1.08,https://www.ns-tool.com/ja/products/webcatalog/data/MHR430/MHR430_S.xlsx,,日進工具 公式切削条件参考表(XLSX)。側面切削条件（ap/ae表記あり）。
NS TOOL,MHR430,無限コーティング 4枚刃ロングネックエンドミル（深リブ用） MHR430,SQUARE,MHR430 φ1.8x20,1.8,-,20.0,S50C,,Carbon steels,10000,680.0,0.035,1.08,https://www.ns-tool.com/ja/products/webcatalog/data/MHR430/MHR430_S.xlsx,,日進工具 公式切削条件参考表(XLSX)。側面切削条件（ap/ae表記あり）。
NS TOOL,MHR430,無限コーティング 4枚刃ロングネックエンドミル（深リブ用） MHR430,SQUARE,MHR430 φ1.8x20,1.8,-,20.0,SCM/SKD/SUS,,Alloy / stainless steels,8000,544.0,0.035,1.08,https://www.ns-tool.com/ja/products/webcatalog/data/MHR430/MHR430_S.xlsx,,日進工具 公式切削条件参考表(XLSX)。側面切削条件（ap/ae表記あり）。カタログ※1に基づき合金鋼・ステンレス鋼は回転数・送り80%換算。
NS TOOL,MHR430,無限コーティング 4枚刃ロングネックエンドミル（深リブ用） MHR430,SQUARE,MHR430 φ1.8x20,1.8,-,20.0,NAK55/NAK80/HPM1,~43HRC,Prehardened steels,8000,400.0,0.025,1.08,https://www.ns-tool.com/ja/products/webcatalog/data/MHR430/MHR430_S.xlsx,,日進工具 公式切削条件参考表(XLSX)。側面切削条件（ap/ae表記あり）。
NS TOOL,MHR430,無限コーティング 4枚刃ロングネックエンドミル（深リブ用） MHR430,SQUARE,MHR430 φ1.8x25,1.8,-,25.0,S50C,,Carbon steels,9000,600.0,0.025,1.08,https://www.ns-tool.com/ja/products/webcatalog/data/MHR430/MHR430_S.xlsx,,日進工具 公式切削条件参考表(XLSX)。側面切削条件（ap/ae表記あり）。
NS TOOL,MHR430,無限コーティング 4枚刃ロングネックエンドミル（深リブ用） MHR430,SQUARE,MHR430 φ1.8x25,1.8,-,25.0,SCM/SKD/SUS,,Alloy / stainless steels,7200,480.0,0.025,1.08,https://www.ns-tool.com/ja/products/webcatalog/data/MHR430/MHR430_S.xlsx,,日進工具 公式切削条件参考表(XLSX)。側面切削条件（ap/ae表記あり）。カタログ※1に基づき合金鋼・ステンレス鋼は回転数・送り80%換算。
NS TOOL,MHR430,無限コーティング 4枚刃ロングネックエンドミル（深リブ用） MHR430,SQUARE,MHR430 φ1.8x25,1.8,-,25.0,NAK55/NAK80/HPM1,~43HRC,Prehardened steels,7000,340.0,0.018,1.08,https://www.ns-tool.com/ja/products/webcatalog/data/MHR430/MHR430_S.xlsx,,日進工具 公式切削条件参考表(XLSX)。側面切削条件（ap/ae表記あり）。
NS TOOL,MHR430,無限コーティング 4枚刃ロングネックエンドミル（深リブ用） MHR430,SQUARE,MHR430 φ1.9x6,1.9,-,6.0,S50C,,Carbon steels,17000,2100.0,0.11,1.14,https://www.ns-tool.com/ja/products/webcatalog/data/MHR430/MHR430_S.xlsx,,日進工具 公式切削条件参考表(XLSX)。側面切削条件（ap/ae表記あり）。
NS TOOL,MHR430,無限コーティング 4枚刃ロングネックエンドミル（深リブ用） MHR430,SQUARE,MHR430 φ1.9x6,1.9,-,6.0,SCM/SKD/SUS,,Alloy / stainless steels,13600,1680.0,0.11,1.14,https://www.ns-tool.com/ja/products/webcatalog/data/MHR430/MHR430_S.xlsx,,日進工具 公式切削条件参考表(XLSX)。側面切削条件（ap/ae表記あり）。カタログ※1に基づき合金鋼・ステンレス鋼は回転数・送り80%換算。
NS TOOL,MHR430,無限コーティング 4枚刃ロングネックエンドミル（深リブ用） MHR430,SQUARE,MHR430 φ1.9x6,1.9,-,6.0,NAK55/NAK80/HPM1,~43HRC,Prehardened steels,14000,1250.0,0.095,1.14,https://www.ns-tool.com/ja/products/webcatalog/data/MHR430/MHR430_S.xlsx,,日進工具 公式切削条件参考表(XLSX)。側面切削条件（ap/ae表記あり）。
NS TOOL,MHR430,無限コーティング 4枚刃ロングネックエンドミル（深リブ用） MHR430,SQUARE,MHR430 φ1.9x16,1.9,-,16.0,S50C,,Carbon steels,12000,1000.0,0.06,1.14,https://www.ns-tool.com/ja/products/webcatalog/data/MHR430/MHR430_S.xlsx,,日進工具 公式切削条件参考表(XLSX)。側面切削条件（ap/ae表記あり）。
NS TOOL,MHR430,無限コーティング 4枚刃ロングネックエンドミル（深リブ用） MHR430,SQUARE,MHR430 φ1.9x16,1.9,-,16.0,SCM/SKD/SUS,,Alloy / stainless steels,9600,800.0,0.06,1.14,https://www.ns-tool.com/ja/products/webcatalog/data/MHR430/MHR430_S.xlsx,,日進工具 公式切削条件参考表(XLSX)。側面切削条件（ap/ae表記あり）。カタログ※1に基づき合金鋼・ステンレス鋼は回転数・送り80%換算。
NS TOOL,MHR430,無限コーティング 4枚刃ロングネックエンドミル（深リブ用） MHR430,SQUARE,MHR430 φ1.9x16,1.9,-,16.0,NAK55/NAK80/HPM1,~43HRC,Prehardened steels,10000,630.0,0.045,1.14,https://www.ns-tool.com/ja/products/webcatalog/data/MHR430/MHR430_S.xlsx,,日進工具 公式切削条件参考表(XLSX)。側面切削条件（ap/ae表記あり）。
NS TOOL,MHR430,無限コーティング 4枚刃ロングネックエンドミル（深リブ用） MHR430,SQUARE,MHR430 φ1.9x28,1.9,-,28.0,S50C,,Carbon steels,8000,550.0,0.02,1.14,https://www.ns-tool.com/ja/products/webcatalog/data/MHR430/MHR430_S.xlsx,,日進工具 公式切削条件参考表(XLSX)。側面切削条件（ap/ae表記あり）。
NS TOOL,MHR430,無限コーティング 4枚刃ロングネックエンドミル（深リブ用） MHR430,SQUARE,MHR430 φ1.9x28,1.9,-,28.0,SCM/SKD/SUS,,Alloy / stainless steels,6400,440.0,0.02,1.14,https://www.ns-tool.com/ja/products/webcatalog/data/MHR430/MHR430_S.xlsx,,日進工具 公式切削条件参考表(XLSX)。側面切削条件（ap/ae表記あり）。カタログ※1に基づき合金鋼・ステンレス鋼は回転数・送り80%換算。
NS TOOL,MHR430,無限コーティング 4枚刃ロングネックエンドミル（深リブ用） MHR430,SQUARE,MHR430 φ1.9x28,1.9,-,28.0,NAK55/NAK80/HPM1,~43HRC,Prehardened steels,6000,300.0,0.014,1.14,https://www.ns-tool.com/ja/products/webcatalog/data/MHR430/MHR430_S.xlsx,,日進工具 公式切削条件参考表(XLSX)。側面切削条件（ap/ae表記あり）。
NS TOOL,MHR430,無限コーティング 4枚刃ロングネックエンドミル（深リブ用） MHR430,SQUARE,MHR430 φ2x6,2.0,-,6.0,S50C,,Carbon steels,16000,2100.0,0.12,1.2,https://www.ns-tool.com/ja/products/webcatalog/data/MHR430/MHR430_S.xlsx,,日進工具 公式切削条件参考表(XLSX)。側面切削条件（ap/ae表記あり）。
NS TOOL,MHR430,無限コーティング 4枚刃ロングネックエンドミル（深リブ用） MHR430,SQUARE,MHR430 φ2x6,2.0,-,6.0,SCM/SKD/SUS,,Alloy / stainless steels,12800,1680.0,0.12,1.2,https://www.ns-tool.com/ja/products/webcatalog/data/MHR430/MHR430_S.xlsx,,日進工具 公式切削条件参考表(XLSX)。側面切削条件（ap/ae表記あり）。カタログ※1に基づき合金鋼・ステンレス鋼は回転数・送り80%換算。
NS TOOL,MHR430,無限コーティング 4枚刃ロングネックエンドミル（深リブ用） MHR430,SQUARE,MHR430 φ2x6,2.0,-,6.0,NAK55/NAK80/HPM1,~43HRC,Prehardened steels,13000,1300.0,0.1,1.2,https://www.ns-tool.com/ja/products/webcatalog/data/MHR430/MHR430_S.xlsx,,日進工具 公式切削条件参考表(XLSX)。側面切削条件（ap/ae表記あり）。
NS TOOL,MHR430,無限コーティング 4枚刃ロングネックエンドミル（深リブ用） MHR430,SQUARE,MHR430 φ2x8,2.0,-,8.0,S50C,,Carbon steels,16000,2000.0,0.11,1.2,https://www.ns-tool.com/ja/products/webcatalog/data/MHR430/MHR430_S.xlsx,,日進工具 公式切削条件参考表(XLSX)。側面切削条件（ap/ae表記あり）。
NS TOOL,MHR430,無限コーティング 4枚刃ロングネックエンドミル（深リブ用） MHR430,SQUARE,MHR430 φ2x8,2.0,-,8.0,SCM/SKD/SUS,,Alloy / stainless steels,12800,1600.0,0.11,1.2,https://www.ns-tool.com/ja/products/webcatalog/data/MHR430/MHR430_S.xlsx,,日進工具 公式切削条件参考表(XLSX)。側面切削条件（ap/ae表記あり）。カタログ※1に基づき合金鋼・ステンレス鋼は回転数・送り80%換算。
NS TOOL,MHR430,無限コーティング 4枚刃ロングネックエンドミル（深リブ用） MHR430,SQUARE,MHR430 φ2x8,2.0,-,8.0,NAK55/NAK80/HPM1,~43HRC,Prehardened steels,13000,1200.0,0.09,1.2,https://www.ns-tool.com/ja/products/webcatalog/data/MHR430/MHR430_S.xlsx,,日進工具 公式切削条件参考表(XLSX)。側面切削条件（ap/ae表記あり）。
NS TOOL,MHR430,無限コーティング 4枚刃ロングネックエンドミル（深リブ用） MHR430,SQUARE,MHR430 φ2x10,2.0,-,10.0,S50C,,Carbon steels,16000,1800.0,0.1,1.2,https://www.ns-tool.com/ja/products/webcatalog/data/MHR430/MHR430_S.xlsx,,日進工具 公式切削条件参考表(XLSX)。側面切削条件（ap/ae表記あり）。
NS TOOL,MHR430,無限コーティング 4枚刃ロングネックエンドミル（深リブ用） MHR430,SQUARE,MHR430 φ2x10,2.0,-,10.0,SCM/SKD/SUS,,Alloy / stainless steels,12800,1440.0,0.1,1.2,https://www.ns-tool.com/ja/products/webcatalog/data/MHR430/MHR430_S.xlsx,,日進工具 公式切削条件参考表(XLSX)。側面切削条件（ap/ae表記あり）。カタログ※1に基づき合金鋼・ステンレス鋼は回転数・送り80%換算。
NS TOOL,MHR430,無限コーティング 4枚刃ロングネックエンドミル（深リブ用） MHR430,SQUARE,MHR430 φ2x10,2.0,-,10.0,NAK55/NAK80/HPM1,~43HRC,Prehardened steels,13000,1100.0,0.08,1.2,https://www.ns-tool.com/ja/products/webcatalog/data/MHR430/MHR430_S.xlsx,,日進工具 公式切削条件参考表(XLSX)。側面切削条件（ap/ae表記あり）。
NS TOOL,MHR430,無限コーティング 4枚刃ロングネックエンドミル（深リブ用） MHR430,SQUARE,MHR430 φ2x12,2.0,-,12.0,S50C,,Carbon steels,14000,1500.0,0.09,1.2,https://www.ns-tool.com/ja/products/webcatalog/data/MHR430/MHR430_S.xlsx,,日進工具 公式切削条件参考表(XLSX)。側面切削条件（ap/ae表記あり）。
NS TOOL,MHR430,無限コーティング 4枚刃ロングネックエンドミル（深リブ用） MHR430,SQUARE,MHR430 φ2x12,2.0,-,12.0,SCM/SKD/SUS,,Alloy / stainless steels,11200,1200.0,0.09,1.2,https://www.ns-tool.com/ja/products/webcatalog/data/MHR430/MHR430_S.xlsx,,日進工具 公式切削条件参考表(XLSX)。側面切削条件（ap/ae表記あり）。カタログ※1に基づき合金鋼・ステンレス鋼は回転数・送り80%換算。
NS TOOL,MHR430,無限コーティング 4枚刃ロングネックエンドミル（深リブ用） MHR430,SQUARE,MHR430 φ2x12,2.0,-,12.0,NAK55/NAK80/HPM1,~43HRC,Prehardened steels,12000,1000.0,0.07,1.2,https://www.ns-tool.com/ja/products/webcatalog/data/MHR430/MHR430_S.xlsx,,日進工具 公式切削条件参考表(XLSX)。側面切削条件（ap/ae表記あり）。
